cough		verb			to cough profusely	
cough		noun			he has a cough	
could	can	verb conj	simple past form of the verb 'can'	be able to		I can read
councillor		noun			she is a councillor	
count		verb			count money	
country		noun	a community of people living in a place with full self-government		your country	
courage		noun			she has courage	
courageous	brave	adjective				brave man
court		noun			I am going to court	
courtship		noun			courtship and marriage	
covenant		noun			a new covenant	
cover	lid	noun	lid			lid of a cup
cover		verb			cover it up	
cover		verb			cover with cloth; dress in cloth	
covetuousness		noun			covetuousness is not good	
cow		noun			cow meat; beef	
cowhide		noun	cooked skin of a cow		waache and cowhide	
cowry		noun			five cowries	
crab		noun			crab soup	
crawl		verb			the child is crawling	
create		verb			create something new	
creation	universe	noun		all of creation	all creation	
creative		adjective			a creative person	
creator		noun			creator god	
cripple		noun			he is a cripple	
crocodile		noun			a crocodile likes water	
cross		verb			cross the stream	
cross		noun			the cross of Christ	
crow		verb			a cockerel is crowing	
crow		noun			a black crow	
crowd		noun			noisy crowd	
crown		noun			to wear the crown	
crown		noun				
crumble		verb			the house crumbled	
cry		verb			to cry each time	
cryptolepis sanguinolenta		noun			cryptolepis sanguinolenta cures malaria	
crystal		noun			a beautiful crystal	
cube		noun			a cube of sugar	
cubit		noun			three cubits	
culture	tradition	noun		see 'culture'	the culture of my school	
cumin		noun			cumin grows in Asia	
cunning		adjective			a cunning woman	
cup		verb			her hand is cupped over her mouth	
cup		noun			tea cup	
curium		science			curium (Cm) has 96 protons	
currency	money	noun	the money used in a country			money helps
curse		verb			do not curse me	
curse		noun			a prayer and a curse	
curse		verb			to curse then to pray	
curtain		noun			the window needs a curtain	
custom		noun			love is a good custom	
customer		noun			a good customer	
cut		verb			to cut the cake in two	
cut ties		verb			he and I have cut ties	
cutlass		noun			give me the cutlass	
cymbal		noun			play the cymbals	
Cypriot		noun	someone from Cyprus		the Cypriots	
Cyprus		noun	A country in Asia		go to Cyprus	
d (D)		noun			You learn your "A B D" at school	
dad	father	noun	father			my father's child is my sibling
daily		adverb			he comes here daily	
damsel		noun			this damsel is pretty	
dance		verb			to dance with joy	
dancing		noun			singing and dancing	
danger		noun			I see danger	
danger		noun			he is in danger	
dangerous		adjective			a dangerous game	
dark		adjective			dark night	
darkness		noun			night brings darkness	
darmstadtium		science			darmstadtium (Ds) has 110 protons	
date		noun			which date is today?	
date		verb			will you date me?	
daughter		noun	female child		my daughter	
dawn		noun			we will leave here at dawn	
day		noun			the day has arrived	
daybreak		noun			daybreak and nightfall	
dead		adjective			a dead tree	
dear		noun	an affectionate term for addressing others		don't worry dear	
death		noun			place of death	
debate		noun			the debate is starting	
debt	bill	noun		debt after using a service	he has many debts	
decade		noun			this decade	
decagon		noun			a decagon has ten angles	
December		noun			December has 31 days	
deception		noun			deception and discord	
decision		noun			a good decision	
deduct		verb			deduct one from two	
deep		adjective			a deep hole	
deer		noun			a lion likes deer meat	
defeat		noun			victory and defeat	
defecate		verb			the chicken has defecated everywhere	
defect	imperfection	noun		see "defect"	the building has many defects	
defile		verb			do not defile yourself	
definition		noun			a good definition	
deflate		verb			your tyre is deflating	
delay		verb			you have delayed	
deliver		verb	send to someone		deliver money to me	
delivery		noun			the delivery has arrived	
demand		noun			demand and supply	
democracy		noun			peace and democracy	
deny		verb			you cannot deny the truth	
dependable	reliable	adjective	a tree which does not bend when leaned upon	dependable	dependable god	
deplete		verb			the water is depleted	
depth		noun			the depth of a well	
descend		verb			descend to the ground	
desert		noun			water is scarce in the desert	
deserve		verb			God deserves thanksgiving	
desirable		adjective			it is desirable	
desire		noun			your heart's desire	
desire		verb			I desire a banana	
desperation	distress	noun	distress			shame and distress
destroy	devour	verb		to destroy	destroy everything	
destroy	spoil	verb		see "destroy"	destroy everything	
determination		noun			we will do it with determination	
development		noun			good development	
device		noun	gadget; widget		a phone is a device	
devil		noun			don't fear devils	
devour	destroy	verb	to destroy			destroy everything
dew		noun			morning dew	
dewdrop		noun			many dewdrops	
diamond		noun			a white diamond	
diarrhoea		noun			I have diarrhoea	
dick	penis	noun	penis (slang)			you don't say 'penis' in public
dictionary		noun			picture dictionary	
did	do	verb conj	simple past form of the verb 'do'	to make		she is doing something
Did you see it fall		phrase			Did you see it fall	
die		verb			to die young in the play	
different	various	adjective		see 'different'	different things	
difficult		adjective			the exam is difficult	
difficulty	trouble	noun	trouble			trouble and pain
dig		verb			to dig a hole	
dimwit		adjective			Fool! Dimwit!	
dine		verb				
directory		noun			search the phone directory	
dirt		noun			dirt and disease	
dirty		adjective			dirty dress	
disappear		verb			she has disappeared	
disappoint		verb			my lover has disappointed me	
disappointment		noun			love has disappointment	
discard		verb			discard the ball	
disciple		noun				
discipline		verb			discipline your child	
discord		noun			lies and discord	
discreet	prudent	adjective	prudent			a prudent person
disease		noun			heal disease	
disgrace		noun			shame and disgrace	
disgrace		verb			you are disgracing yourself	
disgusting		adjective			the place is disgusting	
dishevelled		adjective			dishevelled self	
dishonor	dishonour	verb	American English spelling of 'dishonour'			you have dishonoured me
dishonour	dishonor	verb		American English spelling of 'dishonour'	you have dishonoured me	
disorder	confusion	noun	see 'confusion'			plenty of confusion
disposition		noun			a person's disposition	
dispute	doubt	verb		see 'dispute'	dispute him	
diss		verb			diss someone	
diss		noun			it is not a diss	
distinguished		adjective			a distinguished frog	
distinguished		noun			a distinguished frog	
distress	anguish	noun		distress	shame and distress	
distress	desperation	noun		distress	shame and distress	
distressed		adjective			a distressed mind	
ditch		noun			there is water in the ditch	
diverse		adjective			a diverse group	
diversity		noun			diversity gives a group strength	
divide		verb	separate into parts		divide the bread	
divine		adjective	like God		divine power	
division		noun			2/1 = 2; this is division	
divorce		noun			he wants a divorce	
divorce		noun			marriage and divorce	
Djibouti		noun	A country in Africa		go to Djibouti	
Djiboutian		noun	someone from Djibouti		the Djiboutians	
do	did	verb	to make	simple past form of the verb 'do'	she is doing something	
doctor		verb			they have doctored the thing	
doctor		noun			she is a doctor	
document	paper	noun	see 'paper'			today's paper
dog		noun			a dog barks	
doll		noun			my doll	
dollar		noun			ten dollars	
donate		verb			let us donate to them	
donkey		noun			ten donkeys	
door		noun			close the door	
doubt		noun			she has doubts	
doubt	dispute	verb	see 'dispute'			dispute him
dough		noun			he pressed the dough	
dove		noun			white dove	
down		adverb			go down	
downstairs		adverb			he is downstairs	
downward		adverb			to go downward	
dowry		noun			a large dowry	
doze		verb			you are dozing	
drain		verb			use the collander to drain the rice	
drama		noun			I like drama films	
draughts		noun	a board game also known as checkers in American English		play draughts	
draw		verb			draw a bird	
drawers		noun			are you wearing drawers?	
drawing		noun			my new drawing	
dream		verb			to dream a lot	
dream		noun			many dreams	
dress		noun			blue dress	
drink	drunk	verb		simple past tense form of the verb 'drink'	to drink water	
drive		verb			drive a car	
driver		noun			the driver has braked	
drop		noun			drop by drop a chicken drinks water	
drown		verb			to drown quickly	
drowsiness	sleepiness	noun	sleepiness			food causes sleepiness
drum		noun			I hear the drums	
drummer		noun			she is a drummer	
drunk	drink	verb conj	simple past tense form of the verb 'drink'			to drink water
drunkard		noun			he is a drunkard	
drunkenness		noun			drunkenness and pain	
dry		adjective			dry land	
dry		verb			to dry clothes	
dry season		noun			the dry season has arrived	
dubnium		science			dubnium (Db) has 105 protons	
duck		noun			white duck	
dumb	mute	adjective	mute	someone who cannot speak		a mute cannot speak
dump		noun			rubbish dump	
dumpling		noun			we are eating Chinese dumplings	
dung	faeces	noun		dung	cow dung	
dung	feces	noun		American English spelling of faeces; dung	cow dung	
dung	poop	noun		faeces	cow dung	
duration		noun			forty-hour duration	
durbar		noun			we will go to the durbar	
dust		noun			red dust	
dustpan		noun			broom and dustpan	
dwarf		noun			seven dwarves	
dye		noun			black dye	
dysmenorrhoea		noun			I have dysmenorrhoea	
dysprosium		science			dysprosium (Dy) has 66 protons	
e (E)		noun			"E" is for Ebo	
each	every	adjective		all; each	each thing	
each and everyone		pronoun			each and everyone came	
eagle		noun			two eagles	
ear		noun			ear and nose	
early		adverb			come early	
early		adjective			early morning	
earpiece		noun			new earpiece	
earring		noun			he wears earrings	
earth	ground	noun		the earth; the soil	people of the earth	
earthenware	plate	noun	a clay container			wash your plate
earthquake		noun			it is an earthquake	
earthquake		noun			big earthquake	
east	orient	noun		see 'east'	go east	
East Timor		noun	A country in Asia		go to East Timor	
East Timorese		noun	someone from East Timor		the East Timorese	
easy	basic	adjective		simple	the exam is easy	
easy	simple	adjective		easy	the exam is easy	
eat		verb			to eat everything	
ebola		noun			ebola is a disease	
ebony		noun			black ebony	
economy		noun			the economy of Africa	
eczema		noun			eczema is a skin disease	
education		noun			health and education	
eel		noun			seven eels	
effect	impact	noun	impact			learning has great impact
effort		noun			a good effort	
Efua		noun	Akan female born on Friday		Efua is my daughter	
egg		noun			chicken egg	
eggplant		noun			eggplant stew	
Egypt		noun	A country in Africa		go to Egypt	
Egyptian		noun	someone from Egypt		the Egyptians	
Eid		noun			Eid is a holiday	
eight		adjective	The number 8		Eight bottles	
eight days		noun			wait eight days	
eight persons		noun			eight persons are coming	
eighteen		adjective	the number 18		eighteen bottles	
eighty		adjective	the number 80		80 bottles	
einsteinium		science			einsteinium (Es) has 99 protons	
Ekua		noun	Akan female born on Wednesday		Ekua is my daughter	
elastic		adjective			elastic string	
elbow		noun			elbows and knees	
elder		adjective			my elder sibling	
elder		noun			the elders	
electric		adjective			electric light	
electricity		science			electricity is when charges go from one place to a new place	
electron		science			an electron has a charge of -1	
elephant		noun			an elephant is very big	
eleven		adjective	the number 11		eleven bottles	
eleventh		adjective			eleventh house	
email		noun			print the email	
embrace		verb			embrace me	
emotion	feeling	noun	feeling	emotion		your mind and your feelings
empathy		noun			she has such empathy	
empty		adjective			empty bucket	
encourage		verb			encourage her	
encouragement		noun			encouragement and joy	
end	conclude	verb		see 'end'	you will end the war	
end	conclusion	noun		see 'end'	the end has come	
enema		noun			I need an enema	
enemy		noun			enemies will tire	
energetic		adjective			an energetic dog	
energy		science			you can change mass into energy	
engine		noun			a new engine	
engineer	smith	noun		an engineer	an engineer makes tools	a smith makes tools
England		noun			I spend spring in England	
English		noun			I speak English	
enmity		noun			great enmity	
enter		verb			enter into the room	
entertain	amuse	verb		see 'entertain'	entertain yourself	
entertaining		adjective			it is entertaining	
entire	whole	adjective		see 'entire'	the entire house	
entry		noun			a new entry in the book	
envy	jealousy	noun	jealousy	envy	greed and envy	
equal	same	adjective	being the same in quantity, size, degree, or value.	to be equal		we are the same
Equatorial Guinea		noun	A country in Africa		go to Equatorial Guinea	
erbium		science			erbium (Er) has 68 protons	
Eritrea		noun			go to Eritrea	
Eritrea		noun	A country in Africa		go to Eritrea	
Eritrean		noun	someone from Eritrea		the Eritreans	
err		verb			I have erred	
Esi		noun	Akan female born on Sunday		Esi is my daughter	
espionage	reconnaisance	noun		see 'espionage'	espionage films	
essential	important	adjective	see "important"			you are an important person
estimate	guess	verb		estimate	estimate your height	
eternal	everlasting	adjective		eternal	eternal God	
eternal	infinite	adjective		eternal	eternal God	
eternity		noun			from now to eternity	
Ethiopia		noun	A country in Africa		go to Ethiopia	
Ethiopian		noun	someone from Ethiopia		the Ethiopians	
Europe		noun			Europe is a continent	
europium		science			europium (Eu) has 63 protons	
even		mathadj			2 is an even number	
evening		noun			evening meal; dinner	
event	affair	noun		see 'event'	the event has started	
everlasting	eternal	adjective	eternal			eternal God
every	each	adjective	all; each			each thing
everyone		pronoun			everyone will come	
everything		pronoun			everything has gone well	
everywhere		pronoun			everywhere is hot	
evil		noun			which evil is this?	
evildoer		noun			we are all evildoers	
Ewe		noun			Ewe language	
exam		noun			the exam is easy	
example		noun			a good example	
except		conjunction			except God	
except that		conjunction			except that I want salt	
exchange	trade	verb	to trade	to exchange products and services		to trade quickly
excuse me		exclamation			Sorry. Excuse me.	
excuse my language		conjunction			excuse my language, shit smells but someone collects it	
executioner		noun			the king's executioner	
exit		verb			pass here to exit	
expand	spread	verb	see 'spread'			spread it
expensive		adjective			it is expensive	
experience		noun			she has experience	
explain	translate	verb		explain	to explain to me	
explode		verb			the bomb exploded	
extend		verb			extend your palms	
extension		noun			house extension	
extinguish		verb			extinguish the flame	
exult		verb			exult her	
exult		verb			my soul exults	
exultation		noun			songs of exultation	
eye		noun			eye and eyeball	
eye		noun			eye and eyebrow	
eyeball		noun			eye and eyeball	
eyebrow		noun			eye and eyebrow	
eyelash		noun			black eyelashes	
fable		noun			one does not believe fables	
fabric		noun			buy fabric for me	
face		noun			look at my face	
fade		verb			the cloth has faded	
faeces	dung	noun	dung			cow dung
faith	belief	noun		see 'faith'	faith and peace	
faith	trust	noun		see 'faith'	faith and peace	
fall	fallen	verb	move downward	perfect tense form of the verb 'fall'	a rope fell from the roof of the house	
fall	fell	verb	move downward	simple past tense form of the verb 'fall'	a rope fell from the roof of the house	
fall down		verb			the egg has fallen down	
fall into		verb			fall into a pit	
fallen	fall	verb conj	perfect tense form of the verb 'fall'	move downward		a rope fell from the roof of the house
falsification		noun			lies and falsifications	
familiar		adjective			a familiar animal	
family		noun			new family	
famous		adjective			famous person	
fan		noun			electric fan	
Fanti		noun			Fanti is an Akan language	
farm		noun			cocoa farm	
farmer		noun			she is a farmer	
fart		verb			someone has farted	
fart		noun			her fart smells badly	
fast	quick	adjective		see 'fast'	a fast horse	
fast		verb			fast and pray	
fasten	close	verb	see 'close'			to close the door
fasting		noun			prayer and fasting	
fat		adjective			fat cheeks	
father	dad	noun		father	my father's child is my sibling	
Father, Father, it just a rope		phrase			Father, Father, it just a rope	
fatigue		noun			tiredness and fatigue	
favor	favour	noun	American English spelling of 'favour'			favour and kindness
favoritism	favouritism	noun	American English spelling of 'favouritism'			stop the favouritism
favour	favor	noun		American English spelling of 'favour'	favour and kindness	
favouritism	favoritism	noun		American English spelling of 'favouritism'	stop the favouritism	
fear		verb			fear an apparition	
fear		noun			fear has filled her heart	
feather		noun			bird's feathers	
February		noun			February has 28 or 29 days	
feces	dung	noun	American English spelling of faeces; dung			cow dung
feel		verb			I am feeling good	
feeling	emotion	adjective	emotion	feeling	your mind and your feelings	
fees		noun			school fees	
feet	foot	noun plural	1 foot, 2 feet			my foot
fell	fall	verb conj	simple past tense form of the verb 'fall'	move downward		a rope fell from the roof of the house
female		adjective			a female child	
female		noun	the gender that has the egg in making offspring		female's womb	
fence		noun			behind a fence	
fermium		science			fermium (Fm) has 100 protons	
fertile	fruitful	adjective		see 'fertile'	fertile  land	
festival		noun			a yearly festival	
fetish		noun			this town has a fetish	
fever		noun			she has a fever	
field		noun			they are on the field	
fifteen		adjective	the number 15		fifteen bottles	
fifty		adjective	the number 50		fifty bottles	
fight		verb			Ali and Frazier fought	
figure		verb			you figure it is hard?	
figure of speech		noun			every language has figures of speech	
file		noun			computer file	
Filipino		noun	someone from Philippines		the Filipinos	
fill		verb			fill it	
fill up		verb			fill up the barrel	
film		noun			cast of a film	
filthy		adjective			the place is filthy	
find		verb			find the word	
fine		adjective			grind it finely	
finger		noun			show me your finger	
fingernail	nail	noun	see "nail"	a horny covering of the ends of animal fingers and toes		finger and toe nails
fingertip		noun			lick your fingertips	
finish		verb			they will finish the food	
fire		verb			fire him; sack him	
fire		noun			light the fire	
firewood		noun			pickup firewood	
firmly		adverb			to stand firmly	
first		noun			his first day	
firstborn		noun			my firstborn	
fish		noun			fried fish	
fish		verb			let's go and fish	
fish-hook		noun			two fish-hooks	
fisherman		noun			he is a fisherman	
fishing-net		noun			a new fishing-net	
fist		noun			your fist	
five		adjective	The number 5		Five bottles	
five persons		noun			five persons are coming	
fixer		noun			she is a fixer	
flag		noun			yellow flag	
flat		adjective			flat table	
flatulate		verb			he flatulated	
flee		verb			he fled	
flerovium		science			flerovium (Fl) has 114 protons	
flesh		noun			flesh and blood	
flexible		adjective	bends without breaking		a flexible stick	
flicker		verb			the light is flickering	
flint		noun			use the flint to light the fire	
flood		noun			Accra flood	
flood		noun			Accra floods	
floor		noun			on the floor	
flour		noun			corn flour	
flower		noun			pretty flower	
fluorine		science			fluorine (F) has 9 protons	
flute		noun			play the flute	
fly		noun			a fly flies	
fly		verb			to fly into the sky	
focus		noun			my focus	
fog		noun			dark fog	
fold		verb			to fold mother's cloth	
foliage		noun			cut the foliage	
follow		verb			follow me	
folly	foolishness	noun		see 'folly'	it is just folly	
food		noun			eat food	
fool	idiot	noun		fool	Fool! Dimwit!	
foolish	stupid	adjective		foolish	a foolish story	
foolishness	folly	noun	see 'folly'			it is just folly
foot	feet	noun		1 foot, 2 feet	my foot	
football		noun	soccer		football competition	
footstep		noun			follow in your mother's footsteps	
for		preposition			for ourselves	
forbid		verb			forbid her	
force		noun			he took it by force	
force		verb			you are forcing me	
forehead		noun			look at her forehead	
foreigner		noun			the foreigners have arrived	
foresee		verb			I foresee victory	
forest		noun			animals in the forest	
forever		adverb			she lives forever	
forget		verb			I have forgotten	
forgetfulness		noun			her forgetfulness	
forgive		verb			forgive me my wrong	
forgiveness		noun			love, acceptance and forgiveness	
fork		noun			fork and knife	
fortress		noun			God is my fortress	
forty		adjective	the number 40		forty bottles	
forward		preposition			go forward	
found		verb			let us found a group	
foundation		noun			foundation of the house	
four		adjective	The number 4		There are four bottles on the wall	
four persons		noun			four persons are coming	
fourteen		adjective	the number 14		fourteen bottles	
fox		noun			three foxes	
fraction		math			three fractions	
fragrance		noun			the fragrance of sheabutter	
fragrant		adjective			cinnamon is fragrant	
framework		noun			the framework of the house	
France		noun	A country in Europe		go to France	
francium		science			francium (Fr) has 87 protons	
frankly		adverb			say it frankly	
free		verb			she will free the dog	
free		adjective			free food	
freedom		noun			freedom and justice	
freezing		adjective	temperature		night is freezing	
French		noun	French language		she speaks French	
French		noun	someone from France		the French	
fresh		adjective			fresh leaves	
friction		noun			friction came between us	
Friday		noun			Friday children	
fridge		noun			open the fridge	
fried-fish		noun			I am eating fried-fish	
friend	pal	noun		friendla friend	my friend	
friendly		adjective			a friendly child	
friendship		noun			friendship is good	
frighten		verb			frighten children	
frighten	scare	verb		frighten	frighten evil people	
frightening		adjective			it is frightening	
frog		noun			a frog likes water	
from		preposition			go from here	
frond		noun			to cut the fronds	
front		noun			the front of the book	
fruit		noun			pluck fruit	
fruitful	fertile	adjective	see 'fertile'			fertile  land
fry		verb			use vegetable oil to fry fish	
fuck	mate	verb	to mate (vulgar)			the animals are mating
fufu		noun			eat fufu	
Fula		noun			Fula language	
full		adjective			full bucket	
full stop		noun	indicates the end of a sentence, or, the separation of a whole number and the fraction components		add a full stop after the word	
fun		adjective			today is a fun day	
funeral		noun			I am going to a funeral	
funny	amusing	adjective		funny	funny story	
future		noun			I see luxury in your future	
Gabon		noun	A country in Africa		go to Gabon	
Gabonese		noun	someone from Gabon		the Gabonese	
GaDangme		noun	Ga. A West African people; their language		I speak GaDangme	
gadolinium		science			gadolinium (Gd) has 64 protons	
gain		verb			if I have life, I have gained everything	
gall	bile	noun	bile			green bile
gallium		science			gallium (Ga) has 31 protons	
gallon		noun			a gallon of water	
Gambia		noun	A country in Africa		go to Gambia	
Gambian		noun	someone from Gambia		the Gambians	
game		noun			play a game	
gap		noun			she has a beautiful gap between her teeth	
garage		noun			car garage	
garden		noun			our garden	
garden egg		noun			garden egg stew	
gari		noun			beans and gari	
garment		noun			wear a garment	
gas		noun			gas stove	
gaseous		adjective			gaseous water	
gate		noun			open the gate	
gather		verb			gather everyone	
gaudy		adjective			gaudy necklace	
gave	give	verb conj	simple past form of the verb 'give'			give the water to him
Gaza		noun	A country in Asia		go to Gaza	
Gazan		noun	someone from Gaza		the Gazans	
Gbe		noun			Gbe language	
genealogy		noun			the genealogy of Nkruma	
generation		noun			five generations	
generosity		noun			your generosity	
gentle		adjective			a gentle tongue	
gentleman		noun			senior gentleman	
gently		adverb			to shake gently	
Georgia		noun	A country in Asia		go to Georgia	
Georgian		noun	someone from Georgia		the Georgians	
German		noun	the language of Germany		German and English	
germanium		science			germanium (Ge) has 32 protons	
Germany		noun			I spend the winter in Germany	
germinate		verb			the corn is germinating	
get	got	verb		simple past form of the verb 'get'	get the book	
get lost		verb			to get lost in town	
get wet		verb			the place has gotten wet	
Ghana		noun	a country in Africa		people from Ghana are called Ghanaians	
Ghanaian		noun	someone from Ghana		the Ghanaians	
ghost		noun			I see a ghost	
giant		adjective			he is a giant man	
giant		noun			four giants	
gift	present	noun		see 'gift'	a good gift	
giggle	laugh	verb	to laugh lightly			he is laughing
Gikuyu		noun	the common written form of the Meru and Kikuyu language		I can read Gikuyu	
ginger		noun			ginger soup	
ginseng		noun			ginseng is a plant	
giraffe		noun			a giraffe is an animal	
girl		noun			tall girl	
girlfriend	lover	noun	female lover			my lover has tricked me
give	gave	verb		simple past form of the verb 'give'	give the water to him	
give	provide	verb		see 'give'	give the water to him	
glass		noun			a glass of water	
glorify	praise	verb	to praise and worship God			to praise God
glorify	worship	verb	to praise and worship God			they worship gods
glory		noun			glory of humankind	
glossy		adjective			a glossy magazine	
glutton		noun			he is a glutton	
go	gone	verb		past perfect tense of 'go'	to go to school	
go	move	verb		to go from one place to another	to go to school	
go	went	verb		simple past tense of 'go'	to go to school	
go mad		verb			you have gone mad	
go to the toilet		verb			to go to the toilet weekly	
goal		noun			score a goal	
goat		noun			a goat and a sheep	
god		noun			dependable god	
godspeed		exclamation			I wish you godspeed	
gold		noun			fragrance and gold	
gold		science			gold (Au) has 79 protons	
gone	go	verb conj	past perfect tense of 'go'			to go to school
gong gong		noun			play the gong gong	
good	best	adjective		the most good of three or more options	a good gift	
good	better	adjective		the more good of two options	a good gift	
good		noun			good and evil	
good afternoon		exclamation			good afternoon Esi	
good evening		exclamation			good evening Kofi	
good job		exclamation				
good morning		exclamation			good morning Kofi	
goodbye	bye	exclamation		goodbye	say goodbye	
goodness		noun			goodness and mercy	
goosebumps		noun			I have got goosebumps	
gospel		noun			the gospel of Jesus	
gossip		noun			gossip is not good	
gossip		verb			gossip about her	
got	get	verb conj	simple past form of the verb 'get'			get the book
govern		verb			govern Ghana	
governance		noun			good governance	
government		noun			Nkrumah's government	
governor		noun			she is the governor	
grab		verb			grab his hand	
grace		noun	undeserved favour		the grace of God	
gracious		adjective			a gracious person	
graduate		noun			she is a graduate	
gram	gramme	noun	American English spelling of gramme			ten grammes
gramme	gram	noun		American English spelling of gramme	ten grammes	
grandfather	grandpa	noun		grandfather	my grandfather	
grandmother		noun			my grandmother	
grandpa	grandfather	noun	grandfather			my grandfather
grape		noun			eat the grapes	
grapevine	vine	noun	vine			vine leaf
grasp		verb			grasp my hand	
grass		noun			a cow chews grass	
grasshopper		noun			ant and grasshopper	
grave		noun	a place for storing a dead body permanently		four graves	
grease		noun			grease in a pan	
great		adjective			a great name	
greed		noun			greed and envy	
greedy		adjective			greedy fool	
green		adjective			green leaf	
greenish		adjective			greenish house	
greet		verb			greet Ama	
greeting	salutation	noun		greeting	a new greeting	
grief		noun			grief is killing me	
grieve		verb			my soul grieves	
grind		verb			to grind corn	
groin		noun			groin of a man	
groom		noun			groom's friends	
ground	earth	noun	the earth; the soil			people of the earth
groundnut		noun			corn and groundnuts	
group	set	noun		a group	let us found a group	
grove		noun			grove of spirits	
grow	regenerate	verb		to grow again. See "grow"	the child has grown	
guard		verb			guard the house	
guava		noun			the guava is sweet	
guess	estimate	verb	estimate			estimate your height
guest		noun			I am a guest	
guest room		noun			sleep in the guest room	
guide		verb			to guide people	
guide		noun			she is our guide	
Guinea		noun	A country in Africa		go to Guinea	
guinea grain	alligator pepper	noun	alligator pepper; melegueta; grains of paradise			add some alligator pepper to the food
Guinea-Bissau		noun	A country in Africa		go to Guinea-Bissau	
guinea-fowl		noun			three guinea-fowls	
Guinean		noun	someone from Guinea		the Guineans	
gun		noun			a soldier has a gun	
gunpowder		noun			I smell gunpowder	
gutter		noun			there is water in the gutter	
habit		noun			bad habit	
habitat		noun			habitat of animals	
had	have	verb conj	simple past tense of 'have'			she has money
hafnium		science			hafnium (Hf) has 72 protons	
hair		noun			chest hair	
haircut		noun			I need a haircut	
half		noun	one out of two equal divisions		one and half	
hall	living-room	noun		hall	we are sitting in the hall	
hallelujah		exclamation	means "God be praised"		sing hallelujah	
hamlet	village	noun	see 'village'			I am going to my village
hammer		noun			hammer and nail	
hammock		noun			sleep in the hammock	
hand		noun			lift up your hand	
handkerchief		noun			do you have a handkerchief?	
handsome	beautiful	adjective	masculine form of 'beautiful'			it is beautiful
hang		verb			hang it there	
happen		verb			let it happen	
happiness	joy	noun		see happiness	happiness has arrived	
happy		adjective			today is a happy day	
harass	torment	verb		to harass seriously	stop harassing me	
harbour		noun			the ship is at the harbour	
harbour		noun	a sea port		Takoradi has a harbour	
hard		adjective			it is hard	
hard		adverb			to work hard	
hardship		noun			many hardships	
hardship		noun			great hardship	
hare		noun			to run like a hare	
harmattan		noun			harmattan winds	
harvest		noun			a plentiful harvest	
has	have	verb conj	third person singular form of the simple present tense of 'have'. She/he/it has.			she has money
hashtag		noun			Twitter hashtag	
hassium		science			hassium (Hs) has 108 protons	
hassle		verb			hassle him so that he pays	
hat		noun			he is wearing a hat	
hate		verb			to hate laziness	
hate (someone)		verb			he hates me	
hatred		noun			hatred has no cure	
Hausa		noun			Hausa language	
have	had	verb		simple past tense of 'have'	she has money	
have	has	verb		third person singular form of the simple present tense of 'have'. She/he/it has.	she has money	
have	possess	verb		to have something	she has money	
have a hold on		verb			hunger has a hold on me (I am hungry)	
having		pronoun	belonging to; possessing		tea with sugar (literally, tea having sugar)	
hawk		verb			hawk things	
hawk		noun			a hawk and a chicken	
he		pronoun	used to indicate one male person previously mentioned		he eats	
He has three children		phrase			He has three children	
He shouted to his children		phrase			He shouted to his children	
head		noun			your big head	
headache		noun			headache medicine	
headgear		noun			put on headgear	
heading		noun			book headings	
headscarf		noun			tie a headscarf	
heal		verb			heal disease	
healing		noun			he brought healing	
health		noun			food gives health	
heap		noun			a heap of books	
hear	heard	verb		simple past tense of the verb: hear	she heard the whistle	
heard	hear	verb conj	simple past tense of the verb: hear			she heard the whistle
heart		noun			good heart	
heartburn		noun			I have heartburn	
hearth		noun			there is fire in the hearth	
heat		noun			the heat has arrived	
heavy		adjective			it is heavy	
hedgehog		noun			seven hedgehogs	
heel		noun			toe and heel	
heh		exclamation			sorry, heh	
height		noun			height and width	
helicopter		noun			two helicopters	
helium		science			helium (He) has 2 protons	
hell		noun			heaven and hell	
hello	hey	exclamation		hello	hello sir	
hello	heya	exclamation		hello	hello sir	
hello	hi	exclamation		see "hello"	hello sir	
helmsman		noun			helmsman of a boat	
help	aid	noun		see 'help (n)'	everyone needs help	
help	assistance	noun		see 'help' (n)	everyone needs help	
help	assist	verb		see 'help (v)'	you are helping everyone	
helper	assistant	noun			my helper	my assistant
heptagon		noun			a heptagon has seven angles	
her		possessive			her house	
her		pronoun			show her	
herb	plant	noun	plant			red plant
herbalist	pharmacist	noun		a certified herbalist	she is a herbalist	
here		adverb			click here	
here		noun	this place or this position		go from here	
hero		noun			she is a hero	
herpes		noun			herpes is a disease	
herring		noun			a herring is a fish	
hers		pronoun			this thing is hers	
herself		pronoun			she respects herself	
hexagon		noun	a polygon with six angles		a hexagon has six angles	
hey	hello	exclamation	hello			hello sir
heya	hello	exclamation	hello			hello sir
hi	hello	exclamation	see "hello"			hello sir
hiccups		noun			he has got the hiccups	
hide		verb			to hide behind the door	
hide		noun			animal hide	
highway		noun			cars on a highway	
hill		noun			hill top	
him		pronoun			show him	
himself		pronoun			he respects himself	
hindrance	obstacle	noun	see 'obstacle'			many obstacles
hip		noun			my hips	
hippo	hippopotamus	noun		also called a hippo		a hippopotamus has a big stomach
hippopotamus	hippo	noun	also called a hippo		a hippopotamus has a big stomach	
his		possessive			his house	
His children said		phrase			His children said	
hise		pronoun	his		this thing is his	
history		noun			learn history	
hit		verb			do not hit me	
hmph		exclamation			I say, hmph!	
hoe		noun			hoe and cutlass	
