essen	eat	verb			, alles zu essen	to eat everything
etwas	something	noun			etwas festhalten	to hold something firmly
etwas	something	pronoun			zeig mir etwas	show me something
eule	owl	noun			eine Eule ist ein Vogel	an owl is a bird
fabel	fable	noun			man nicht Fabeln glauben	one does not believe fables
fahrer	driver	noun			der Fahrer gebremst	the driver has braked
fahrrad	bicycle	noun			neues Fahrrad	new bicycle
falke	hawk	verb			Falke Dinge	hawk things
fallen	drop	noun			Tropfen für Tropfen ein Huhn trinkt Wasser	drop by drop a chicken drinks water
fallen	fall	verb		move downward	ein Seil fiel vom Dach des Hauses	a rope fell from the roof of the house
fälschung	falsification	noun			Lügen und Fälschungen	lies and falsifications
falten	fold	verb			um die Mutter Tuch falten	to fold mother's cloth
familie	family	noun			neue Familie	new family
familienforschung	genealogy	noun			Familienforschung der Nkrumah	the genealogy of Nkruma
fang	catch	verb			den Ball zu fangen	catch the ball
Fanti	Fanti	noun			Fanti ist ein Akan Sprache	Fanti is an Akan language
fass	barrel	noun			füllen Sie das Fass	fill up the barrel
fassen	take hold of	verb			Fassen Sie mich	take hold of me
faul	lazy	adjective			Faule	lazy man
faulheit	laziness	noun			Faulheit ist nicht gut,	laziness is not good
faulpelz	sluggard	noun			der Faule schläft	the sluggard is asleep
Februar	February	noun			Februar hat 28 oder 29 Tage	February has 28 or 29 days
feder	feather	noun			Vogelfedern	bird's feathers
fehler	mistake	noun			jeder macht Fehler	everyone makes mistakes
fehlschuss	miss	verb			Ich vermisse Hause	I miss home
fehlschuss	miss	noun			Dame und junge Dame	lady and young lady
feind	enemy	noun			Feinde werden ermüden	enemies will tire
feindschaft	enmity	noun			große Feindschaft	great enmity
fenster	window	noun			die Fenster öffnen	open the windows
ferkel	piglet	noun			Ferkel	piglets
fermium	fermium	science			Fermium (Fm) hat 100 Protonen	fermium (Fm) has 100 protons
fernsehen	television	noun			Schalten Sie den Fernseher	switch on the television
ferse	heel	noun			Zehen- und Fersenbereich	toe and heel
fertig sein	be finished	verb			das Öl ist abgeschlossen	the oil is finished
fetisch	fetish	noun			Diese Stadt hat einen Fetisch	this town has a fetish
fett	grease	noun			Fett in einer Pfanne	grease in a pan
fett	fat	adjective			dicke Backen	fat cheeks
feuer	fire	verb			Feuer ihn; Sack ihn	fire him; sack him
feuer	fire	noun			das Feuer anzünden	light the fire
feuerstelle	hearth	noun			gibt es Feuer im Kamin	there is fire in the hearth
film	film	noun			einer Folie gegossen	cast of a film
finden	find	verb			finden Sie das Wort	find the word
finger	finger	noun			zeig mir deine Finger	show me your finger
finish	finish	verb			sie werden das Essen fertig	they will finish the food
fisch	fish	noun			gebratene Fische	fried fish
fisch	fish	verb			lass uns gehen und Fisch	let's go and fish
fischer	fisherman	noun			er ein Fischer	he is a fisherman
flackern	flicker	verb			das Licht flackert	the light is flickering
flagge	flag	noun			gelbe Flagge	yellow flag
flasche	bottle	noun			fünf Flaschen	five bottles
flatulate	flatulate	verb			er flatulated	he flatulated
flehen ...	plead with ...	verb			Ich bekenne mich mit Ihnen; bitte	i plead with you; please
fleisch	meat	noun			Ziegenfleisch	goat meat
fleisch	flesh	noun			Fleisch und Blut	flesh and blood
flerovium	flerovium	science			Flerovium (Fl) verfügt über 114 Protonen	flerovium (Fl) has 114 protons
fliegen	fly	verb			um in den Himmel zu fliegen	to fly into the sky
fliegen	fly	noun			eine Fliege Fliegen	a fly flies
fliehen	flee	verb			er floh	he fled
fliese	tile	noun			Badezimmerfliesen	bathroom tiles
flöte	flute	noun			Flöte spielen	play the flute
fluch	curse	verb			Sie mich nicht verfluchen	do not curse me
flügel	wing	noun			eine Taube hat Flügel	a dove has wings
flugzeug	aeroplane	noun			zwei Flugzeuge	two aeroplanes
fluor	fluorine	science			Fluor (F) hat 9 Protonen	fluorine (F) has 9 protons
fluss	river	noun			ein Fluss geht in einem Meer	a river goes into a sea
folge	consequence	noun			seine Folgen	its consequences
folgen	follow	verb			folgen sie mir	follow me
form	shape	noun			die Form des Hauses	the shape of the house
fortfahren	proceed	verb			fuhr er fort, um zu sehen	he proceeded to see
fortsetzen	continue	verb			weiterhin die Arbeit	continue the work
foto	photograph	noun			ein Foto	take a photograph
frage	question	noun			Ich habe eine Frage	I have a question
fragen	ask	verb			fragen Kofi	to ask Kofi
francium	francium	science			Francium (Fr) hat 87 Protonen	francium (Fr) has 87 protons
frau	wife	noun			meine Frau und meine Kinder	my wife and my children
frau	woman	noun			eine hübsche Frau	a pretty woman
freiheit	freedom	noun			Freiheit und Gerechtigkeit	freedom and justice
freiheit	liberty	noun			Wir haben die Freiheit	we have liberty
Freitag	Friday	noun			Freitag Kinder	Friday children
freund	friend	noun			mein freund	my friend
frieden	peace	noun			Ich will Frieden	I want peace
frisch	fresh	adjective			frische Blätter	fresh leaves
frohlocken	exult	verb			meine Seele frohlockt	my soul exults
frohlocken	exult	verb			jubeln sie	exult her
frosch	frog	noun			ein Frosch mag Wasser	a frog likes water
frucht	fruit	noun			pflücken Obst	pluck fruit
früchte tragen	bear fruit	verb			der Baum trägt Früchte	the tree has borne fruit
früh	early	adjective			am frühen Morgen	early morning
früh	early	adverb			verfrühen	come early
frühen morgenstunden	wee hours	noun			1.00	1am
frühling	spring	noun		a season of new growth	Ich verbringe Frühling in England	I spend Spring in England
fufu	fufu	noun			essen fufu	eat fufu
führen	lead	science			Blei (Pb) hat 82 Protonen	lead (Pb) has 82 protons
führen	lead	verb			führen uns	lead us
führer	leader	noun		someone who shows the way	dies ist unser Führer	this is our leader
füllen	fill	verb			füllen Sie es	fill it
fünf	five	adjective		The number 5	Fünf Flaschen	Five bottles
fünf personen	five persons	noun			fünf Personen kommen	five persons are coming
fünfeck	pentagon	noun			ein Pentagon hat fünf Winkeln	a pentagon has five angles
fünfzehn	fifteen	adjective		the number 15	fünfzehn Flaschen	fifteen bottles
fünfzig	fifty	adjective		the number 50	fünfzig Flaschen	fifty bottles
für	for	preposition			für uns selbst	for ourselves
für immer	forever	adverb			sie lebt für immer	she lives forever
furz	fart	verb			jemand gefurzt	someone has farted
furz	fart	noun			sie Furz riecht schlecht	her fart smells badly
fuß	foot	noun			meinen Fuß	my foot
fußball	soccer	noun			Fußball-Wettbewerb	football competition
fußboden	floor	noun			auf dem Boden	on the floor
gabel	fork	noun			Messer und Gabel	fork and knife
gadolinium	gadolinium	science			Gadolinium (Gd) hat 64 Protonen	gadolinium (Gd) has 64 protons
gähnen	yawn	verb			stoppen Gähnen	stop yawning
gallium	gallium	science			Gallium (Ga) hat 31 Protonen	gallium (Ga) has 31 protons
gallone	gallon	noun			eine Gallone Wasser	a gallon of water
gänsehaut	goosebumps	noun			Ich habe eine Gänsehaut bekam	I have got goosebumps
ganzes jahr	whole year	noun			zwei volle Jahre	two whole years
garage	garage	noun			PKW-Garage	car garage
garden egg	garden egg	noun			Garten-Ei-Eintopf	garden egg stew
garnele	shrimp	noun			vier Garnelen	four shrimps
gas	gas	noun			Gasherd	gas stove
gasförmig	gaseous	adjective			gasförmiges Wasser	gaseous water
gast	guest	noun			Ich bin ein Gast	I am a guest
gästezimmer	guest room	noun			Schlafen auf dem Zimmer	sleep in the guest room
gebärmutter	womb	noun			weiblichen Schoß	female's womb
geben	give	verb			geben dem Wasser, um ihn	give the water to him
gebet	prayer	noun			Gebet ist gut	prayer is good
gebühren	fees	noun			Schulgeld	school fees
geburt	birth	noun			geburtsort	place of birth
geburt	birth	verb			Geburt Zwillinge	to birth twins
geburtstag	birthday	noun			heute ist mein Geburtstag	today is my birthday
gedeihen	thrive	verb			die Ameisen gedeihen	the ants are thriving
geduld	patience	noun			Liebe und Geduld	love and patience
gefängnis	jail	noun			ins Gefängnis kommen	go to jail
gefängnis	prison	noun			ins Gefängnis	go to prison
gefühl	sense	verb			Ich spüre, werden wir ein Tor zu erzielen	I sense we will score a goal
gefühl	feel	verb			Ich fühle mich gut	I am feeling good
gefunden	found	verb			wir fanden eine Gruppe	let us found a group
gehen	walk	verb			langsam zu gehen	to walk slowly
gehen	go	verb			in die Schule gehen	to go to school
geier	vulture	noun			ein Geier ist ein Vogel	a vulture is a bird
geist	spirit	noun			Er hat einen starken Geist	he has a strong spirit
geist	mind	noun			ihre Meinung	her mind
geist	ghost	noun			Ich sehe einen Geist	I see a ghost
geizig	miserly	adjective			er geizig ist	he is miserly
gekocht werden	be cooked	verb			Essen gekocht wird	food is cooked
gelb	yellow	adjective			gelbe Flagge	yellow flag
geld	money	noun			Geld hilft	money helps
geldbuße	fine	adjective			mahlen fein	grind it finely
geliebte	lover	noun			mein Geliebter hat mich ausgetrickst	my lover has tricked me
gentleman	gentleman	noun			Senior Gentleman	senior gentleman
geöffnet	open	verb			Ich öffne die Tür	I open the door
gepäckträger	porter	noun			der Gepäckträger trägt einen Kasten	the porter carries a box
gepard	cheetah	noun			ein Gepard ist ein Tier	a cheetah is an animal
gerade	straight	adjective			geraden Straße	straight road
gerät	device	noun		gadget; widget	ein Handy ist ein Gerät	a phone is a device
gerechtigkeit	justice	noun			Freiheit und Gerechtigkeit	freedom and justice
gericht	court	noun			Ich bin zum Gericht gehen	I am going to court
germanium	germanium	science			Germanium (Ge) hat 32 Protonen	germanium (Ge) has 32 protons
geruch	smell	noun			Ich spüre den Geruch	I sense a smell
geruch	smell	verb			um die Blumen zu riechen	to smell the flowers
gesäß	buttocks	noun			großen Gesäß	big buttocks
geschenk	gift	noun			ein gutes Geschenk	a good gift
geschichte	history	noun			lernen Geschichte	learn history
geschichte	story	noun			sagen Sie mir, eine Geschichte	tell me a story
geschieht dir recht	serves you right	exclamation			geschieht dir recht! kommt es noch einmal morgen	serves you right! come again tomorrow
geschlossen	shut	verb			schloss die Tür	shut the door
geschmack	taste	verb			Geschmack der Lebensmittel	taste the food
geschwister	sibling	noun			Kind meiner Mutter ist meine Geschwister	my mother's child is my sibling
gesicht	face	noun			Blick auf mein Gesicht	look at my face
gespräch	talk	verb			zu viel zu reden	to talk too much
gestank	stink	verb			etwas stinkenden	something is stinking
gestern	yesterday	adverb			sie kam gestern	she arrived yesterday
gestrüpp	scrub	verb			schrubben den Boden gut	scrub the floor well
gesundheit	health	noun			Essen gibt Gesundheit	food gives health
getränk	drink	verb			um Wasser zu trinken	to drink water
getrunken werden	be drunk	verb			Sie betrunken sind	you are drunk
gewehr	gun	noun			Soldat hat eine Waffe	a soldier has a gun
gewinn	gain	verb			wenn ich das Leben, ich habe alles gewonnen	if I have life, I have gained everything
gewinn	profit	noun			Gewinn machen	make profit
gewinnen	recover	verb			ein kranker Mensch erholt sich	a sick person recovers
gewohnheit	habit	noun			Unart	bad habit
gießen	pour	verb			Gießen Sie Wasser	pour water
gift	venom	noun			Schlangengift	venom of a snake
giftig	poisonous	adjective			eine giftige Mann wie Sie	a poisonous man like you
gipfel	summit	noun			Berggipfel	mountain summit
giraffe	giraffe	noun			eine Giraffe ist ein Tier	a giraffe is an animal
glanz	shine	verb			Sonne scheint	sun is shining
glas	jar	noun			sieben Gläser	seven jars
glaube	faith	noun			Glauben und Frieden	faith and peace
glauben	believe	verb			glauben Kofi	believe Kofi
glück	happiness	noun			Glück ist da	happiness has arrived
glücklich	happy	adjective			Heute ist ein glücklicher Tag	today is a happy day
glückwünsche	congratulations	noun			Herzlichen Glückwunsch und gut gemacht	congratulations and well done
gold	gold	science			Gold (Au) hat 79 Protonen	gold (Au) has 79 protons
gold	gold	noun			Duft und Gold	fragrance and gold
gong gong	gong gong	noun			spielen die gong gong	play the gong gong
gott	god	noun			zuverlässige Gott	dependable god
graben	dig	verb			ein Loch zu graben	to dig a hole
gramm	gramme	noun			Zehn Gramm	ten grammes
gras	grass	noun			eine Kuh kaut Gras	a cow chews grass
greifer	grab	verb			greifen die Hand	grab his hand
greis	old man	noun			er ist ein alter Mann	he is an old man
greisin	old lady	noun			meine alte Dame	my old lady
griff	grasp	verb			greifen meine Hand	grasp my hand
groß	big	adjective			Big Adae	Big Adae
großartig	great	adjective			ein großer Name	a great name
großzügigkeit	generosity	noun			Ihre Großzügigkeit	your generosity
grube	pit	noun			eine Grube graben	dig a pit
grün	green	adjective			grünes Blatt	green leaf
grund	reason	noun			alles hat einen Grund	everything has a reason
gründung	foundation	noun			Fundament des Hauses	foundation of the house
grünlich	greenish	adjective			grünlich Haus	greenish house
gruppe	group	noun			wir fanden eine Gruppe	let us found a group
grüßen	greet	verb			begrüßen Ama	greet Ama
guave	guava	noun			Die Guave ist süß	the guava is sweet
günstlingswirtschaft	favouritism	noun			stoppen Sie die Bevorzugung	stop the favouritism
gut	be good	verb			Gebet ist gut	prayer is good
gut	good	adjective			ein gutes Geschenk	a good gift
gut	well	noun			Brunnenwasser	well water
gut	well	adverb			tun es auch	do it well
gut gemacht	well done	exclamation			Job gut gemacht!	job well done!
guten morgen	good morning	exclamation			Guten Morgen Kofi	good morning Kofi
guter freund	abochi	noun		abochi is a Hausa word meaning "friend of man". Used as an Akan name	wir sind sehr gute Freunde	we are very good friends
haar	hair	noun			Brusthaar	chest hair
haben	have	verb			sie Geld hat	she has money
haben einen einfluß auf	have a hold on	verb			Hunger hat einen Einfluß auf mich (ich bin hungrig)	hunger has a hold on me (I am hungry)
hacke	hoe	noun			Hacke und Machete	hoe and cutlass
haferbrei	porridge	noun			Hirsebrei	millet porridge
hafnium	hafnium	science			Hafnium (Hf) hat 72 Protonen	hafnium (Hf) has 72 protons
hahn	tap	noun			Öffnen Sie den Wasserhahn	open the tap
hähnchen	cockerel	noun			ein Hahn kräht	a cockerel is crowing
hain	grove	noun			Hain von Spirituosen	grove of spirits
halleluja	hallelujah	exclamation		means "God be praised"	singen Halleluja	sing hallelujah
hallo	hello	exclamation			hallo sir	hello sir
hals	neck	noun			die Krawatte hängt an seinem Hals	the tie hangs on his neck
halskette	necklace	noun			Elfenbein Halskette	ivory necklace
halten	keep	verb			stimmt so	keep the change
halten	hold	verb			meine Hand halten	hold my hand
halten	hold	verb			halten Sie Ihre Hand	hold your hand
hand	hand	noun			erhebe deine Hand	lift up your hand
handfläche	palm	noun			öffnen sich die Handflächen	open out your palms
handgelenk	wrist	noun			Halten Sie sie am Handgelenk	hold her wrist
händler	trader	noun			Ich bin ein Händler	I am a trader
handlung	act	noun			1. Akt des Schauspiels	Act 1 of the play
handtuch	towel	noun			nasses Handtuch	wet towel
hängen	hang	verb			hängen Sie es	hang it there
Harmattan	harmattan	noun			Harmattan Winde	harmattan winds
hase	hare	noun			um wie ein Hase laufen	to run like a hare
hass	hatred	noun			Hass ist nicht heilbar	hatred has no cure
hass (jemanden)	hate (someone)	verb			er hasst mich	he hates me
hassen	hate	verb			Faulheit hassen	to hate laziness
hassium	hassium	science			Hassium (Hs) hat 108 Protonen	hassium (Hs) has 108 protons
hässlich	ugly	adjective			es hässlich ist	it is ugly
hau ab	get lost	verb			in der Stadt verloren gehen	to get lost in town
häufig	often	adverb			sie kommt oft hier	she often comes here
häuptling	chief	noun			sie ist ein Häuptling	she is a chief
haus	house	noun			das Haus	the house
Hausa	Hausa	noun			Hausa	Hausa language
heben	lift up	verb			Heben Sie sich auf!	lift yourself up!
heil	salvation	noun			unser Heil	our salvation
heilen	heal	verb			Krankheit zu heilen	heal disease
heilig	holy	adjective			heiliges Buch	holy book
heiraten	marry	verb			heirate mich	marry me
heiraten	wed	verb			Ich werde dich heiraten	I will wed you
heiß	hot	adjective			Warmwasser	hot water
helfer	helper	noun			mein Helfer	my helper
helium	helium	science			Helium (He) hat 2 Protonen	helium (He) has 2 protons
hell	bright	adjective			helles Zimmer	bright room
Herbst	Autumn	noun			Ich verbringe Herbst in Frankreich	I spend Autumn in France
herd	stove	noun			Gasherd	gas stove
herr	sir	noun			Ich danke Ihnen, Sir	I thank you sir
herrschen	reign	verb			Gott regiert	God reigns
herz	heart	noun			gutes Herz	good heart
heute	today	adverb			sie heute kommt	she arrives today
hexe	witch	noun			sie eine Hexe	she is a witch
hexerei	witchcraft	noun			Praxis Hexerei	practise witchcraft
hier	here	adverb			klicken sie hier	click here
hilfe	help	noun			jeder braucht Hilfe	everyone needs help
hilfe	help	verb			Sie alle helfen	you are helping everyone
himmel	sky	noun			um in den Himmel zu fliegen	to fly into the sky
hin-und-her-	to-and-fro	adverb			die Schwenk geht hin und her	the swing goes to-and-fro
hinter	behind	noun			das Ende ist näherten	the end has neared
hinter	behind	preposition			gehen hinter	go behind
hinterhof	backyard	noun			Der Hinterhof ist überwuchert	the backyard is overgrown
hinterkopf	back of the head	noun			die Rückseite des Kopfes	the back of your head
hintern	bum	noun			große Hintern	large bum
hirsch	deer	noun			ein Löwe mag Hirschfleisch	a lion likes deer meat
hirse	millet	noun			Hirsebrei	millet porridge
hmph	hmph	exclamation			Ich sage, hmph!	I say, hmph!
hoch	tall	adjective			ein großer Baum	a tall tree
hochzeit	wedding	noun			wir zu einer Hochzeit gehen	we are going to a wedding
hocken	squat	verb			Halten Sie Ihre Taille und Kniebeugen	hold your waist and squat
hocker	stool	noun			sitzen auf dem Stuhl	sit on the stool
hof	yard	noun			großen Hof	big yard
hoffen	hope	noun			Ich habe die Hoffnung	I have hope
höhe	height	noun			Höhe und Breite	height and width
holmium	holmium	science			Holmium (Ho) hat 67 Protonen	holmium (Ho) has 67 protons
holzkohle	charcoal	noun			Sack Holzkohle	sack of charcoal
honig	honey	noun			Honig ist süß	honey is sweet
hören	listen	verb			Musik hören	to listen to music
hören	hear	verb			sie die Pfeife hören	she heard the whistle
hörmuschel	earpiece	noun			neue Ohrhörer	new earpiece
hotel	hotel	noun			sie in einem Hotel schläft	she sleeps at a hotel
hübsch	pretty	adjective			eine hübsche Frau	a pretty woman
hügel	hill	noun			Hügel	hill top
huhn	chicken	noun			Hühnerfleisch	chicken meat
hummel	bumblebee	noun			ein Fett Hummel	a fat bumblebee
hund	dog	noun			ein Hund bellt	a dog barks
hundert	hundred	adjective		the number 100	hundert Flaschen	hundred bottles
hunger	hunger	noun			Hunger und Durst	hunger and thirst
husten	cough	verb			zu stark husten	to cough profusely
hut	hat	noun			er trägt einen Hut	he is wearing a hat
hütte	lodge	noun			Aufenthalt in der Unterkunft für eine Weile	stay at the lodging for a while
hyɛn	hyɛn	noun			viele Fahrzeuge	many vehicles
ich	I	pronoun		used to indicate oneself	Ich esse	I eat
ich vermisse dich	i miss you	phrase			Ich vermisse dich	I miss you
Igbo	Igbo	noun			Igbo Sprache	Igbo language
ihm	him	pronoun			ihm zeigen	show him
ihr	her	possessive			ihr Haus	her house
ihr	yous	pronoun		Also written as "you". second person plural subject. Used to indicate people being addressed.	ihr esst	yous eat
ihre	their	possessive			ihr Haus	their house
ihre	your	possessive		2nd person singular possessive pronoun	ihr Haus	your house
ihre	theirs	pronoun			dieses Ding ist ihre	this thing is theirs
ihre	yours	pronoun		possessive second person plural	Sie und Kofi, liegt bei Ihnen diese Sache	you and Kofi, this thing is yours
ihre	yours	pronoun			Kofi, liegt bei Ihnen diese Sache	Kofi, this thing is yours
ihre	hers	pronoun			dieses Ding ist ihr	this thing is hers
im ausland	abroad	noun			sie geht ins Ausland	she goes abroad
im freien	outdoors	noun			ins Freie,	go outdoors
im voraus	in advance	adverb			Essen im Voraus	eat in advance
immer noch	still	adverb			immer noch dabei	still doing
immobilien	property	noun			mein Eigentum	my property
imprägnieren	impregnate	verb			Sie haben meine Schwester imprägniert	You have impregnated my sister
in	in	preposition			es im Haus ist	it is in the house
in den herbst	fall into	verb			in eine Grube fallen	fall into a pit
in der lage,	be able to	verb			Ich bin in der Lage, einen Baum zu klettern	I am able to climb a tree
in der nähe	close	verb			die Tür zu schließen	to close the door
inaktiv	inactive	noun			er inaktiv ist	he is inactive
indigo	indigo	adjective			indigo Tuch	indigo cloth
indium	indium	science			Indium (In) hat 49 Protonen	indium (In) has 49 protons
infizieren	infect	verb			die Krankheit hat mich angesteckt	the disease has infected me
ingenieur	engineer	noun			ein Ingenieur macht Werkzeuge	an engineer makes tools
injizieren	inject	verb			spritzen mich	inject me
innerhalb	inside	adverb			gehen hinein	go inside
insekt	insect	noun			eine Kakerlake ist ein Insekt	a cockroach is an insect
insel	island	noun			Seychellen Insel	Seychelles island
interesse	interest	noun			Darlehenszinsen	loan interest
internet	internet	noun			Internet-Verbindung	internet link
investition	investment	noun			ich brauche eine Investition	I need an investment
irgendwo	somewhere	pronoun			wir irgendwo hin	we are going somewhere
iridium	iridium	science			Iridium (Ir) hat 77 Protonen	iridium (Ir) has 77 protons
irren	be wrong	verb			liege ich da falsch?	am I wrong?
Islam	Islam	noun			Christentum und Islam	Christianity and Islam
Islamisch	Islamic	adjective			Islamische Feiertage	Islamic holiday
ist schwanger	be pregnant	verb			Ich bin schwanger	I am pregnant
ja	yes	exclamation			Ich Ja sagen	I say yes
ja	aye	exclamation			Aye! Ruhe!	Aye! Silence!
jagd	chase	verb			niemand hinter ihm her	no one is chasing him
jaguar	jaguar	noun			ein Jaguar ist ein Tier	a jaguar is an animal
jahr	year	noun			ein neues Jahr ist gekommen	a new year has come
Jakob	James	noun			mein Name ist James	my name is James
jama	jama	noun			singen jama	sing jama
jammern	wailing	noun			Weinen und Wehklagen	crying and wailing
jammern	whine	verb			hör auf zu jammern	stop whining
Januar	January	noun			Januar hat 31 Tage	January has 31 days
jede und jeder	each and everyone	pronoun			jede und jeder kam	each and everyone came
jeder	everyone	pronoun			jeder wird kommen	everyone will come
jeder	each	adjective			jedes Ding	each thing
jemand	someone	pronoun			jemand kommt	someone is coming
Jesus	Jesus	noun			Jesus Christus!	Jesus Christ!
jetzt	now	adverb			gehen jetzt	go now
jetzt	now	conjunction			so was nun?	so what now?
job	job	noun			ich brauche einen Job	I need a job
jod	iodine	science			Jod (I) hat 53 Protonen	iodine (I) has 53 protons
Johannes	John	noun			taufen Johannes	to baptise John
joint	joint	noun			strecken Sie Ihre Gelenke	stretch your joints
jollof	jollof	noun			jollof ist Essen	jollof is food
journalist	journalist	noun			wir sind Journalisten	we are journalists
jubel	exultation	noun			Lieder des Jubels	songs of exultation
jubeln	rejoice	verb			freuen sich, sage ich, freuen	rejoice, I say, rejoice
jugend	youth	noun			In meiner Jugend war ich stark	in my youth, I was strong
Juli	July	noun			Juli hat 31 Tage	July has 31 days
jung	young	adjective			Jugendliche	young person
junge	boy	noun			der Junge ist hier,	the boy is here
junge	young boy	noun			Junge, komm her!	young boy, come here!
junger mann	young man	noun			ein junger Mann wie Sie	a young man like you
Juni	June	noun			Juni hat 30 Tage	June has 30 days
kakao	cocoa	noun			Kakaobaum	cocoa tree
kakerlake	cockroach	noun		also known as a roach (American English)	Ich sehe eine Kakerlake	I see a cockroach
kalebasse	calabash	noun			trinken aus der Kalebasse	drink from the calabash
kalium	potassium	science			Kalium (K) hat 19 Protonen	potassium (K) has 19 protons
kalk	lime	noun			Limettensaft	lime juice
kälte	cold	adjective			kaltem Wasser	cold water
kalzium	calcium	science			Calcium (Ca) hat 20 Protonen	calcium (Ca) has 20 protons
kamel	camel	noun			sechs Kamelen	six camels
kamera	camera	noun			Linse einer Kamera	lens of a camera
kamm	comb	verb			mit einem Kamm, Ihre Haare kämmen	use a comb to comb your hair
kamm	comb	noun			mit einem Kamm, Ihre Haare kämmen	use a comb to comb your hair
kampf	fight	verb			Ali und Frazier kämpfte	Ali and Frazier fought
kampf	battle	verb			werden wir sie bekämpfen	we are going to battle them
kampf	battle	noun			wir gehen in die Schlacht	we are going to battle
kann sein	maybe	adverb			vielleicht wird er kommen	maybe he will come
kann sein	maybe	adverb			vielleicht ist sie wird kommen	maybe she will come
kanu	canoe	noun			Kanu und Paddel	canoe and paddle
karte	map	noun			Lesen Sie die Karte	read the map
kastagnetten	castanet	noun			spielen die Kastagnetten	play the castanets
katze	cat	noun			eine Katze hat einen Schwanz	a cat has a tail
kauen	chew	verb			auf Erdnüsse zu kauen	to chew groundnuts
kauen	masticate	verb			eine Kuh kaut Gras	a cow masticates grass
kauf	purchase	verb			kaufen ein paar Dinge,	purchase a few things
kaufen	buy	verb			um etwas zu kaufen	to buy something
keimen	germinate	verb			das Getreide keimt	the corn is germinating
keine	no	exclamation			Ich nicht sagen,	I say no
keine	not have	verb			Ich habe kein Geld, aber ich habe Eigenschaft	I don't have money but I have property
kenkey	kenkey	noun			kenkey und Eintopf	kenkey and stew
kente	kente	noun			Kente	kente cloth
kern	nub	noun			Kernpunkt einer Feder	nub of a pen
kern	nucleus	science			ein Kern enthält Protonen und Neutronen	a nucleus contains protons and neutrons
kette	chain	noun			sie hat meine Ketten gebrochen	she has broken my chains
khakhi	khakhi	noun			khakhi Shorts	khakhi shorts
khebab	khebab	noun			khebabs und Bier	khebabs and beer
kilogramm	kilogram	noun			zehn Kilogramm	ten kilograms
kilometer	kilometer	noun			zehn Kilometer	ten kilometers
kilometer	kilometre	noun			zehn Kilometer	ten kilometres
kind	child	noun			Kind meiner Mutter ist meine Geschwister	my mother's child is my sibling
kinn	chin	noun			Halten Sie Ihr Kinn	hold your chin
kino	cinema	noun			Ich bin ins Kino gehen	I am going to a cinema
kippen	overturn	verb			die Pfanne wurde aufgehoben	the pan has overturned
kirche	church	noun			in die Kirche gehen	go to church
kissen	pillow	noun			Kopfkissen und Bett	pillow and bed
klaps	spank	verb			Ich werde dich verprügeln	I will spank you
klar	clear	verb			räuspern	clear your throat
klatsch	gossip	verb			Klatsch über sie	gossip about her
klatsch	gossip	noun			Klatsch ist nicht gut,	gossip is not good
klatschen	clap	verb			für Yaa klatschen	to clap for Yaa
kleid	dress	noun			blauen Kleid	blue dress
kleidung	attire	noun			Ihre Kleidung ist schön	your attire is beautiful
kleidung	clothes	noun			Kleidung kaufen	buy clothes
kleidungsstück	garment	noun			tragen ein Kleidungsstück	wear a garment
klein	small	adjective			eine kleine Sache,	a small thing
kleiner	smaller	adjective			kleineres Haus	smaller house
kleinkind	toddler	noun			Kleinkind, wo gehst du hin?	toddler, where are you going?
klicken	click	verb			klicken sie hier	click here
klingen	sound	noun			lautes Geräusch	loud sound
knallig	gaudy	adjective			bunten Halskette	gaudy necklace
knappheit	scarcity	noun			Wasserknappheit	scarcity of water
kneifen	pinch	verb			stoppen kneifen mich	stop pinching me
knie	knee	noun			meine Knie	my knees
knochen	bone	noun			meine Hand hat Knochen	my hand has bones
knospe	bud	verb			der Mais angeh	the maize is budding
kobalt	cobalt	science			Kobalt (Co) hat 27 Protonen	cobalt (Co) has 27 protons
koch	cook	verb			kochen ein wenig Reis	cook a little rice
kochen	boil	noun			ein Geschwür ist schmerzhaft	a boil is painful
kochen	boil	verb			die Suppe kocht	the soup is boiling
Kofi	Kofi	noun		Akan male born on Friday	Kofi ist mein Sohn	Kofi is my son
kohlenstoff	carbon	science			Kohlenstoff (C) hat 6 Protonen	carbon (C) has 6 protons
komfort	comfort	noun			geben mir Trost	give me comfort
kommen	come	verb			hierher zu kommen	to come here
kommen!	come!	verb			herkommen!	come here!
kondom	condom	noun			ein Kondom	wear a condom
Kongo	Congo	noun			gehen in den Kongo	go to Congo
könig	king	noun			er ein König ist	he is a king
königin	queen	noun			sie ist eine Königin	she is a queen
konkubine	concubine	noun			Yaa ist meine Konkubine	Yaa is my concubine
können	can	verb			Ich kann lesen	I can read
konstruieren	construct	verb		to fabricate; to engineer; to make	Er hat eine neue Maschine konstruiert	he has constructed a new machine
kontinent	continent	noun			Afrikanischen Kontinent	African continent
kopf	head	noun			Ihren großen Kopf	your big head
kopfbedeckung	headgear	noun			legte Kopfbedeckungen	put on headgear
kopfschmerzen	headache	noun			Kopfschmerzen Medizin	headache medicine
koran	koran	noun			die Bibel und der Koran	the Bible and the Koran
korb	basket	noun			tragen einen Korb	carry a basket
körper	body	noun			eine Person Körper, Geist und Seele	a person is body, soul and spirit
kosten	cost	noun			Preis = Kosten + Gewinn	price = cost + profit
krabbe	crab	noun			Krabbensuppe	crab soup
