isihlalo	chair					arrange the chairs
isihlalo	stool	noun			hlala kwisihlalo	sit on the stool
isihlalo	chair	noun			hlela izihlalo	arrange the chairs
isihlobo	relative	noun			yena uyisihlobo	he is a relative
isihloko	heading	noun			isihloko sencwadi	book headings
isihloko	title	noun			"wena onamandla" yisihloko	"Mighty One" is a title
isihluthulelo	lock	noun			izihluthulelo ezinhlanu	five locks
isikebhe	boat	noun			isikebhe esibomvu	red boat
isikebhe	boat					red boat
isikebhe	canoe	noun			isikebhe kanye nesigwedlo	canoe and paddle
isikelo	scissors	noun			ngiphe isikelo	give me the scissors
isikhafu	headscarf	noun			bopha isikhafu	tie a headscarf
isikhathi	time	noun			isikhathi siphelile	the time is up
isikhathi sisonke	duration	noun			amahora angamashumi amane yisikhathi sisonke	forty-hour duration
isikhombisa	seven	adjective		The number 7	amabhodlela ayisikhombisa	seven bottles
isikhonkwane	nail	noun			ipulangwe kanye nesikhonkwane	plank and nail
isikhova	owl	noun			isikhova yinyoni	an owl is a bird
isikhulu	chief	noun			yena uyisikhulu	she is a chief
isikhumba	skin	noun			isikhumba esomile	dry skin
isikhumulo sezindiza	airport	noun			mina ngiya esikhumulweni sezindiza	I'm going to the airport
isikhuthazo	encouragement	noun			isikhuthazo kanye nenjabulo	encouragement and joy
isikhwama	bag	noun			bheka isikhwama	look at the bag
isikibha	t-shirt	noun			isikibha esimhlophe	white t-shirt
isikole	school	noun		a place where learning happens	ngifunde ukufunda esikolweni	I learn to read at school
isikwele	rectangle	noun			isikwele sinamakhona-amane	a rectangle has four angles
isikweletu	debt	noun			unezikweletu eziningi	he has many debts
isilevu	chin	noun			bamba isilevu sakho	hold your chin
isiliva	silver	noun			isiliva kanye negolide	silver and gold
isiliva	silver	science			isiliva (Ag) sinamaprothoni angu 47	silver (Ag) has 47 protons
isilonda	sore	noun			inja ikhotha isilonda sayo	the dog is licking its sore
isiLuganda	Luganda	noun			ulwimi lwaseLuganda	Luganda language
isiLuwo	Luwo	noun		modern written form of the Acholi and Dholuo language	ngiyakwazi ukufunda isiLuwo	I can read Luwo
isiMalagasy	Malagasy	noun		a language of Madagascar	ulwimi lwaseMalagasy	Malagasy language
isimanga	wonder	noun			isimanga nothando	wonder and love
isimemezelo	announcement	noun			funda isimemezelo	read the announcement
isimilo	character	noun			isimilo sakhe	her character
isimo sengqondo	disposition	noun			isimo sengqondo somuntu	a person's disposition
isimo sezulu	weather	noun			sinesimo sezulu esihle	we have good weather
isinambuzane	insect	noun			iphela yisinambuzane	a cockroach is an insect
isincanakazana	concubine	noun			uYaa yisincanakazana sami	Yaa is my concubine
isineke	patience	noun			uthando kanye nesineke	love and patience
iSingisi	English	noun			mina ngikhuluma iSingisi	I speak English
isinkwa	bread	noun			isinkwa esithambile	soft bread
isinxephezelo	compensation	noun			ususitholile isinxephezelo sakho?	have you received your compensation?
isiphephelo	refuge	noun			isiphephelo sethu	our refuge
isiphepho	storm	noun			isiphepho nokuduma	storm with thunder
isiphetho	end	noun			isiphetho sesifikile	the end has come
isipho	gift	noun			isipho esikahle	a good gift
isipho	present			see 'gift'		
isiphongo	forehead	noun			bheka isiphongo sakhe	look at her forehead
isiqhingi	island	noun			isiqhingi sase Seychelles	Seychelles island
isiqingithi	area	math		a quantity that represents the size of a surface	isiqingithi (ungxantathu) = ubude x ububanzi	area (rectangle) = length x width
isiqongo	summit	noun			isiqongo sentaba	mountain summit
isisbindi	liver	noun			inja inesibindi	a dog has a liver
isisekelo	foundation	noun			isisekelo somuzi	foundation of the house
isishiyagalolunye	nine	adjective		The number 9	amabhodlela ayisishiyagalolunye	Nine bottles
isishiyagalombili	eight	adjective		The number 8	amabhodlela ayisishiyagalombili	Eight bottles
isiShona	Shona	noun			ngikhuluma isiShona	I speak Shona
isisindo	weight	noun			isisindo esinzima	a heavy weight
isisindo se-gram	gramme	noun			isisindo se-gram esiphindwe kayishumi	ten grammes
isisu	stomach	noun			isisu esikhulu	big stomach
isiSwahili	Swahili	noun			ulwimi lwesiSwahili	Swahili language
isiteshi	station	noun			isiteshi sesitimela	train station
isitha	enemy	noun			izitha zizokhathala	enemies will tire
isithelo	fruit	noun			yikha isithelo	pluck fruit
isithelo se-lime	lime	noun			ujusi wesithelo se-lime	lime juice
isithembiso	promise	noun			ngiphe isithembiso	give me a promise
isithende	heel	noun			inzwane kanye nesithende	toe and heel
isithombe	picture	noun			isithombe esihle	beautiful picture
isithombe	picture					beautiful picture
isithupha	thumb	noun			sebenzisa isithupha sakho uma uvota	use your thumb to vote
isithupha	six	adjective		The number 6	amabhodlela ayisithupha	six bottles
isitifiketi	certificate	noun			uma uqeda isikole uzothola isitifiketi	when you complete school you get a certificate
isitimela	train	noun			isitimela esisha	new train
isitimela	train					new train
isitobho	stop	noun			isitobho sebhasi	bus stop
isitofu	stove	noun			isitofu sikagesi	gas stove
isitolo	store	noun			sithenga ukudla esitolo	I will buy food from the store
isitsha	bowl	noun			isitsha esibomvu	a red bowl
isitsha	plate	noun			geza isitsha sakho	wash your plate
isitshulu	stew	noun			yenza isitshulu	make stew
isivalo	door	noun			vala isivalo	close the door
isivalo	door					close the door
isiwolo sezibi	dustpan	noun			umshanelo kanye nesiwolo sezibi	broom and dustpan
isiWolof	Wolof	noun			ulwimi lwesiWolof	Wolof language
isixubho	toothbrush	noun			isixubho kanye umuthi wamazinyo	toothbrush and toothpaste
isixuku	crowd	noun			isixuku sinomsindo	noisy crowd
isiYoruba	Yoruba	noun			ulwimi lwesiYoruba	Yoruba language
isizathu	reason	noun			yonke into inesizathu	everything has a reason
isiZulu	Zulu	noun			ulwimi isiZulu	Zulu language
iso	eye	noun			iso kanye nezinkophe	eye and eyebrow
iso	eye					eye and eyebrow
isobho	soup	noun			isobho lamankinanti esihlahla sesundu	palm nut soup
isokisi	sock	noun			ugqoke amasokisi	you are wearing socks
isomiso	dry season	noun			isomiso sesifikile	the dry season has arrived
isosha	soldier	noun			amasosha ayamasha	the soldiers are marching
itafula	table					chair and table
itafula	table	noun			isihlalo kanye netafula	chair and table
ithambo	bone	noun			isandla sami sinamathambo	my hand has bones
ithawula	towel	noun			ithawula elimanzi	wet towel
ithawula	towel					wet towel
ithaya	tyre	noun			ginqa ithayela	roll a tyre
ithekisi	taxi	noun			ngibizele ithekisi	call me a taxi
ithemba	hope	noun			nginalo ithemba	I have hope
ithestamente	testament	noun			ithestamente entsha	new testament
ithikithi	ticket	noun			buka ithikithi lami	look at my ticket
ithonsi	drop	noun			ithonsi ngethonsi inkukhu iphuza amanzi	drop by drop a chicken drinks water
ithuba	option	noun		a thing you can choose	amathuba amahlanu	five options
ithumba	boil	noun			ithumba libuhlungu	a boil is painful
itiye	tea	noun			itiye linoshukela	the tea is sweet
itshe	stone	noun			amatshe kanye nosimende	stones and cement
ivasi	vase	noun			ivasi yobumba	clay vase
iveni	van	noun			gibela iveni	board a van
ividiyo	video	noun			bukela ividiyo	watch the video
iviki	week	noun			kuleli viki	this week
iwashi	clock	noun		a free-standing device which tells the time	ngitshele isikhathi sewashi	tell me the time on the clock 
iwashi	watch	noun		a wearable device for telling the time	iwashi elincane	a small watch
iwayini	wine	noun			thina siphuza iwayini elimtoti	we are drinking sweet wine
iwindi	window					open the windows
iwindi	window	noun			vula iwindi	open the windows
iwolintshi	orange					three oranges
ixoxo	frog					a frog likes water
ixoxo	frog	noun			ixoxo lithanda amanzi	a frog likes water
iyam	yam	noun			pheka iyam	cook the yam
izandla	hand					lift up your hand
izibalo	mathematics	noun			yena ufundisa izibalo	she teaches mathematics
izimpahla	clothes	noun			thenga izimpahla	buy clothes
izimpikiswano	squabbles	noun			izimpikiswano kanye nokuthukwa	squabbles and insults
izingubo	clothes					buy clothes
izinkophe	eyebrow	noun			iso kanye nezinkophe	eye and eyebrow
izinqe	bum	noun			izinqe ezinkulu	large bum
izinqe	buttocks	noun			izinqe ezinkulu	big buttocks
izinwele	hair	noun			izinwele zesifuba	chest hair
izinyo	tooth	noun			izinyo elimhlohe	white tooth
izolo	yesterday	adverb			ufike izolo	she arrived yesterday
izwe	country	noun		a community of people living in a place with full self-government	ezweni lakho	your country
izwekazi	continent	noun			izwekazi lase Africa	African continent
izwi	word	noun			ngazi amazwi ayikhulu	I know 100 words
Janawari	January	noun			uJanawari unezinsuku ezingu 31	January has 31 days
jolofu	jollof	noun			ijolofu ngukudla	jollof is food
Julayi	July	noun			uJulayi unezinsuku ezingu 31	July has 31 days
Juni	June	noun			uJuni unezinsuku ezingu 30	June has 30 days
kahle	good	adjective			isipho esikahle	a good gift
kahle	well	adverb			ukwenza kahle	do it well
kama	comb	noun			sebenzisa ikama ukukama izinwele zakho	use a comb to comb your hair
kancane	slowly	adverb			ufudu luhamba kancane	a tortoise walks slowly
kancani	little	noun			okuncani kungcono kunokungabi nalutho	a little is better than nothing
kanye	with	conjunction			u Kofi kanye no Ama	Kofi with Ama
kanye no	and	conjunction			uKofi kanye no Ama	Kofi and Ama
khakhi	khakhi	noun			isikhindi esingukhakhi	khakhi shorts
khala	cry	verb			ukukhala njalo	to cry each time
khanda	head	noun			ikhanda lakho likhulu	your big head
khansela	cancel	verb			khansela umhlangano	cancel the meeting
khasi	page	noun			vula ikhasi lamashumi amabili nambili	open page twenty-two
khebab	khebab	noun			amakhebab kanye nobhiya	khebabs and beer
khemistri	chemistry	noun			thina sifunde ikhemistry	we learned chemistry
khetha	select	verb		make a selection	khetha incwadi	to select a book
khibhodi	keyboard	noun			chofoza u"k" kukhibhodi	press "k" on the keyboard
khilometha	kilometre	noun			amakhilomitha ayishumi	ten kilometres
khishini	kitchen	noun			ngi ngase khishini	I am in the kitchen
khiye	key	noun			isivalo kanye no ukhiye	door and key
khlorin	chlorine	science			i-khlorin (Cl) inamaphrothoni ayishumi nesikhombisa	chlorine (Cl) has 17 protons
khokhela	lead	verb			sikhokhele	lead us
khokhela	pay	verb			ngizo khokhela	I will pay
kholwa	believe	verb			kholwa uKofi	believe Kofi
khova	plantain	noun			ukhova kanye nomdumbula	plantain and cassava
khowe	mushroom	noun			isobho lamakhowe	mushroom soup
khubeka	stumble	verb			yena ukhubekile	she stumbled
khula	grow	verb			ingane iyakhula	the child has grown
khuluma	talk	verb			ukukhuluma njalo	to talk too much
khuluma	speak	verb			ukukhuluma iqiniso	to speak the truth
khuluphele	fat	adjective			izihlathi zakhe zikhuluphele	fat cheeks
khumbula	remember	verb			uyangikhumbula?	you remember me?
khuphuka	climb	verb			ukukhuphuka intaba	to climb mountains
khuthaza	encourage	verb			khuthaza yena	encourage her
kodwa	but	conjunction			ngiyayithanda, kodwa	I like it, but
kombuso	realm	noun			izindaba zombuso	news of the realm
komile	dry	adjective			izwe lomile	dry land
komile	dry	verb			ukomisa izimpahla	to dry clothes
kube	be	verb		used to indicate state of being. Has different forms depending on the subject person: I am, you are, she/he/it is, we are, they are	kube ungumuntu omqoka	You are an important person
kubili	two	adjective			kukhona amabhodlela amabili odongeni	There are two bottles on the wall
kufike	to	preposition			ukusuka lapha kufike laphaya	from here to there
kuhlanu	five	adjective		The number 5	amabhodlela amahlanu	Five bottles
kuhle	beautiful	adjective			kuhle lapha	it is beautiful
kuhlwa	nightfall	noun			entathakusa nokuhlwa	daybreak and nightfall
kukhanya	light	noun			ukukhanya kwesibhakabhaka	light of the sky
kunethezeka	luxury	noun			ngibona ukunethezeka esikhathini esizayo	I see luxury in your future
kuphi	where	adverb			uhlala kuphi?	where do you live?
kuphuma ilanga	sunrise	noun			kusukela kuphuma ilanga kuze kuyoshona ilanga	from sunrise to sunset
kusasa	tomorrow	adverb			uzofika kusasa	she will arrive tomorrow
kusasenesikhathi	early	adverb			fika kusasenesikhathi	come early
kuthathu	three	adjective		The number 3	amabhodlela amathathu	three bottles
kuvikelwa	protection	noun			nginikeze ukuvikelwa	give me protection
kuyabiza	expensive	adjective			kuyabiza	it is expensive
kuzalwa	birth	verb			ukuzalwa kwamawele	to birth twins
kwakhelana	neighbourhood	noun			sonke sakhelene	we live in the same neighbourhood
kweleta	owe	verb			ngiyakukweleta	I owe you
kwesaba	fear	noun			ukwesaba kugcwele enhliziyweni yakhe	fear has filled her heart
lahla	throw	verb			ukudla kumoshekile ngakho siyakulahla	the food is spoilt so I have thrown it away
lala	sleep	verb			ukulala ebusuku	to sleep at night
lapha	here	noun		this place or this position	ukusuka lapha	go from here
lapha	here	adverb			cindezela lapha	click here
lapho	there	noun		that place	lapha nalapho	here and there
lensi	lens	noun			ilensi yekhamera	lens of a camera
levy	levy	noun			khokhela ilevy	pay a levy
linda	wait	verb			linda kancane	to wait a bit
linganisa	measure	verb			linganisa izinkezo ezimbili ezigcwele	measure two spoonfuls
lingene	even	mathadj			u2 uyinombolo elingene	2 is an even number
lithiyamu	lithium	science			u-lithiyamu (Li) unamaphrothons amathathu	lithium (Li) has 3 protons
logo	logo	noun			i-logo yesonto	church logo
loji	lodge	noun			hlala e-loji okwesikhashana	stay at the lodging for a while
loli	lorry	noun			uloli umile	lorry stop
luhlaza	green	adjective			iqabunga eliluhlaza	green leaf
lula	easy	adjective			ukuhlolwa bekulula	the exam is easy
luma	bite	verb			inja iyaluma	the dog can bite
lutho	nothing	noun			angina lutho	I have nothing
lwandle	sea	noun			umfula uhamba uye olwandle	a river goes into a sea
Lwesibili	Tuesday	noun			izingane zango Lwesibili	Tuesday children
Lwesihlanu	Friday	noun			izingane zangoLwesihlanu	Friday children
Lwesine	Thursday	noun			izingane zango Lwesine	Thursday children
Lwesithathu	Wednesday	noun			izingane zango Lwesithathu	Wednesday children
magneziyamu	magnesium	science			i-magneziyamu (Mg) inamaphrothons angamashumi amabili	magnesium (Mg) has 12 protons
makethe	market	noun			hamba emakethe	go to market
malaleveva	malaria	noun			umalaleveva yisifo	malaria is a disease
mali	fees	noun			imali yesikole	school fees
mali	money	noun			imali iyasiza	money helps
mali mboleko	loan	noun			ngidinga imali mboleko	I need a loan
mama	mother	noun			ingane kamama wami ngeyakithi	my mother's child is my sibling
manga	lie	noun			amanga kanye nokungavumelani	lies and discord
mangala	surprise	noun			ukumangala kakhulu	great surprise
manje	so	conjunction			manje ngobani?	why so?
Mashi	March	noun			uMashi unezinsuku ezingu 31	March has 31 days
mayela	mile	noun			amamayela ayishumi	ten miles
mbhishobhi	bishop	noun			yena ungumbhishobhi	she is a bishop
mbulali	murder	noun			amahemuhemu kanye nombulali	gossip and murder
mbuso	state	noun			bheka isimo sombuso wethu odabukisayo	look at our pitiful state
mculo	music	noun			dlala umculo	play music
mdlalo	play	noun			bukela umdlalo	watch a play
mdlalo	game	noun			sidlala umdlalo	play a game
mdobi	fisherman	noun			yena ungu mdobi	he is a fisherman
medemu	madam	noun			umedemu uMary	madam Mary
memeza	shout	verb			memeza ukuze uthole usizo	to shout for help
mephu	map	noun			funda umephu	read the map
Meyi	May	noun			uMeyi unezinsuku ezingu31	May has 31 days
mfishane	short	adjective			indoda emfishane	short man
mfowethu	bother	noun			kakhulu mfowethu	too much bother
mfowethu	brother	noun			umfowethu yedwa	my only brother
mfundi	student	noun			abafundi abangamashumi amabili	twenty students
mfundisi	priest	noun			umfundisi unezeluleko	a priest has advice
mgexo	necklace	noun			umgexo wezinyo lendlovu	ivory necklace
mgodi	pit	noun			gubha umgodi	dig a pit
Mgqibelo	Saturday	noun		day of the week	izingane zango Mgqibelo	Saturday children
mhlangano	meeting	noun		a gathering of a group to talk about something	hoxisani umhlangano	cancel the meeting
mhlophe	white	adjective			indlu emhlophe	white house
mholi	leader	noun		someone who shows the way	lona ngumholi wethu	this is our leader
mina	me	pronoun			mina na we	me and you
mina	I	pronoun		used to indicate oneself	mina ngiyadla	I eat
mitha	metre	noun		length metric; meter (American English)	amamitha ayishumi	ten metres
mkhonto	spear	noun			yena bamgwaze ngomkhonto	they pierced him with a spear
mlaleli	listener	noun			sanibonani balaleli	hello listeners
mlayezo	message	noun			uma umlayezo usufikile	when the message arrived
mlisa	male	noun			uMandela ungumlisa	Mandela is male
mnenke	snail	noun			ngidla iminenke	I eat snails
mnukubezi	pedophile	noun			ungu mnukubezi	he is a pedophile
mnumzane	sir	noun			ngiyabonga mnumzane	I thank you sir
mnumzane	master	noun			umnumzane uKofi	Master Kofi
mnyama	dark	adjective			ubusuku obumnyama	dark night
mnyama	black	adjective			ingubo emnyama	black cloth
mosha	destroy	verb			ukumosha yonke into	destroy everything
mphongolo	barrel	noun			gcwalisa umphongolo	fill up the barrel
mpilo	life	noun			phila impilo yakho kahle	live your life well
msebenzi	work	noun			ngifuna umsebenzi engizowenza	I want work I would do
mshado	marriage	noun			umshado olungile	good marriage
mshana	niece	noun			umshana wami	my nieces
mshana	nephew	noun			umshana kababa wami	my father's nephew
mshini	machine	noun			umshini omusha	new machine
msindo	noise	noun			yeka ukwenza umsindo	stop making noise
msindo ophezulu	loud	adjective			impempe enomsindo ophezulu	loud siren
Msombuluko	Monday	noun			izingane zango Msombuluko	Monday children
msundu	worm	noun			msundu, uyakuphi?	worm, where are you going?
mtapo wolwazi	library	noun			sizohamba siye kumtapo wolwazi	we will go to the library
mthetho	law	noun		rules by the government	umthetho uthi	the law says
mthunzi	shade	noun			ngihleli ngaphansi komthunzi	I am sitting under the shade
mtoti	sweet	adjective			itiye limtoti	the tea is sweet
muntu	person	noun			umuntu omqoka	important person
muva	back	noun		rear or reverse surface of a thing	emuva kwesicabha	the back of the door
Mzansi	South Africa	noun		A country in Africa	iya uMzansi	go to South Africa
mzuzu	second	noun			imizuzu eyishumi	ten seconds
namhlanje	today	adverb			ufika namhlanje	she arrives today
nayithrojini	nitrogen	science			inayithrojini (N) inamaphrothons ayisikhombisa	nitrogen (N) has 7 protons
nayo	have	verb			unayo imali	she has money
ncane	small	adjective			into encane	a small thing
nciphisa	reduce	verb			nciphisa ngesihlanu	reduce it by five
ndala	old	adjective			ipani elidala	old pan
ndiza	fly	verb			ukundiza esibhakabhakeni	to fly into the sky
ndlela	way	noun			indlela	the way
neon	neon	science			i-neon (Ne) inamaphrothons ayishumi	neon (Ne) has 10 protons
nethezeka	comfort	noun			ngiphe ukunethezeka	give me comfort
ngane encane	toddler	noun			ngane encane uyakuphi?	toddler, where are you going?
ngaphandle	outdoors	noun			hamba ngaphandle	go outdoors
ngaphandle	outside	noun			hamba ngaphandle	go outside
ngcebeleka	stroll	noun			hamba ungcebeleke	take a stroll
ngcindezelo	oppression	noun			ingcindezelo ekanje!	such oppression!
ngenalutho	empty	adjective			ibhakede belingenalutho	empty bucket
ngenkathi	when	conjunction		at the time	owesilisa ufikile ngenkathi wena uhambile	he came when you went
ngingakwazi	can	verb			mina ngingakwazi ukufunda	I can read
ngiyabonga	thank you	exclamation			ngiyabonga kakhulu	thank you very much
ngoba	because	conjunction			ngoba ngiyakuthanda	because I like you
ngoba	why	adverb			ngoba?	why so?
ngulube	pig	noun			ezinye izingulube zipinki	some pigs are pink
ngwe	leopard	noun			ingwe inomsila	a leopard has a tail
ngxabano	argument	noun			izingxabano eziningi	many arguments
ngxantathu	triangle	noun			ungxantathu unamakhona-amathathu	a triangle has three angles
nhlupheko	worry	noun			izinhlupheko eziningi	many worries
nhlupheko	poverty	noun			inhlupheko noma umcebo	poverty or wealth
nika	give	verb			nikezela amanzi kuye	give the water to him
nina	youes	pronoun		Also "you". second person plural object	nina nobabili	the two of youes
nina	yous	pronoun		Also written as "you". second person plural subject. Used to indicate people being addressed.	nina niyakudla	yous eat
nkosazana	lady	noun			nkosazana Danso	Lady Danso
nkosikazi	missus	noun			unkosikazi uClinton	Missus Clinton
nkungu	mist	noun			inkungu yasekuseni	morning mist
noma	or	conjunction			u Kofi noma u Ama	Kofi or Ama
nombolo	number	noun			inombolo yesihlanu	number 5
nonagoni	nonagon	noun			nonagoni inamakhona ayisishiyagalolunye	a nonagon has nine angles
Novemba	November	noun			uNovemba unezinsuku ezingu 30	November has 30 days
nqaka	catch	verb			nqaka ibhola	catch the ball
nqoba	victory	noun			ukunqoba nokwehlulwa	victory and defeat
nsimbi	metal	noun			isigqoko sensimbi	hat of metal
nsundu	brown	adjective			inyoni ensundu	brown bird
ntambama	evening	noun			ukudla kwantambama	evening meal; dinner
ntambama	afternoon	noun			ngizofika ntambama	I will come in the afternoon
ntathakusa	sunset	noun			kusukela entathakusa kuze kubesentshonalanga	from sunrise to sunset
ntathakusa	dawn	noun			sizohamba lapha entathakusa	we will leave here at dawn
ntofontofo	soft	adjective			isinkwa esintofontofo	soft bread
nucleus	nucleus	science			i-nucleus ipatha ama phrothons kanye nama nyutrons	a nucleus contains protons and neutrons
nyanga	month	noun			inyanga owodwa	one month
nye	each	adjective			into ngayinye	each thing
nyembezi	tear	noun			amehlo ami agcwele izinyembezi	my eyes filled with tears
nyembezi	teardrop	noun			izinyembezi ezimbalwa	a few teardrops
nyuthroni	neutron	science			inyuthroni igcwalisa ngeqanda	a neutron has a charge of 0
nzima	difficult	adjective			ukuhlolwa bekuzima	the exam is difficult
nzima	hard	adjective			kunzima	it is hard
nzima	heavy	adjective			kunzima	it is heavy
obabayo	bitter	adjective			umuthi obabayo	bitter medicine
ogwadule	desert	noun			amanzi ayingcosana ogwadule	water is scarce in the desert
okhokho	ancestor	noun			okhokho bami	my ancestors
okhthagoni	octagon	noun			okhthagoni inamakhona ayisishiyagalombili	an octagon has eight angles
Okhtoba	October	noun			u-Okhtoba unezinsuku ezingu 31	October has 31 days
okukodwa	one	adjective			kukhona ibhodlela elilodwa elime ngaphezulu kwendlu	There is one bottle standing on top of the house
okuluhlaza okwesibhakabhaka	blue	adjective			ingubo eluhlaza okwesibhakabhaka	blue dress
okuthile	something	noun			ukubamba okuthile ngqi	to hold something firmly
okuthile	something	pronoun			ngibonise okuthile	show me something
okwemvelo	habitat	noun			okwemvelo kwezilwane	habitat of animals
okwethu	our	possessive			umuzi wethu	our house
olintshi	orange	adjective			gqoka isigqoko esimbala osawolintshi	wear the orange cap
omkhulu	big	adjective			uAdae omkhulu	Big Adae
omunye umuntu	someone	pronoun			kukhona umuntu ozayo	someone is coming
omusha	new	adjective			umndeni omusha	new family
ophaca	slippers	noun			ugqoke ophaca	you are wearing slippers
owesifazane	her	pronoun			bonisa owesifazane	show her
owesifazane	female	noun		the gender that has the egg in making offspring	isibeletho sowesifazanezinkezo eziyishumi nesithupha	female's womb
owesilisa	him	pronoun			bonisa owesilisa	show him
owesilisa	he	pronoun		used to indicate one male person previously mentioned	owesilisa uyadla	he eats
owesilisa	his	possessive			indlu yowesilisa	his house
owezizwe	foreigner	noun			abezizwe bafikile	the foreigners have arrived
pani	pan	noun			ipani elidala	old pan
pelepele	pepper	noun			upelepele uyashisa	the pepper burns
peni	pen	noun			u-yinki ungaphakathi kwepeni	ink in a pen
phakamisa	raise	verb			phakamisa isandla sakho	raise your hand
phansi	down	adverb			hamba phansi	go down
phansi endlini	floor	noun			phansi endlini	on the floor
phaphe	feather	noun			uphaphe lwenyoni	bird's feathers
phasiwedi	password	noun			shintsha iphasiwedi	change password
phatha	carry	verb			phatha incwadi	carry the book
phaya	pie	noun			amaphaya amathathu	three pies
phayinaphuli	pineapple	noun			ujusi wephayinaphuli	pineapple juice
pheka	cook	verb			pheka ilayisi elincane	cook a little rice
phenthagoni	pentagon	noun			iphenthagoni linamakhona-amahlanu	a pentagon has five angles
phepha	paper	noun			iphepha lanamhlanje	today's paper
phephetha	blow	noun			mphephethele	give him a blow
phesheya	abroad	noun			yena uya ngaphesheya	she goes abroad
phezulu	up	adverb			buka phezulu	look up
phindaphinda	multiplication	noun			2x1=2; lokhu wukuphindaphinda	2 x 1 = 2; this is multiplication
pholisa	heal	verb			pholisa isifo	heal disease
phopho	pawpaw	noun			uphopho kanye nobhanana	pawpaw and banana
phothasiyamu	potassium	science			i-phothasiyamu (K) inama phrothons ayishumi nesishiyagalolunye	potassium (K) has 19 protons
phrinta	printer	noun			i-phrinta yencwadi	book printer
phrojekthi	project	noun			ama-phrojekthi ayishumi	ten projects
phrothoni	proton	science			i-phrothoni linamandla okugcwalisa ngo +1	a proton has a charge of +1
phutha	mistake	noun			wonke umuntu uyawenza amaphutha	everyone makes mistakes
phuza	drink	verb			ukuphuza amanzi	to drink water
phuzi	yellow	adjective			ifulegi eliphuzi	yellow flag
poyinti	point	noun			1 poyinti 5(1.5) kufana nokukodwa kanye nesigamu	1 point 5 (1.5) is one and a half.
qala	start	verb			ukuqala kuqala	to start early
qeda	finish	verb			bazoqeda ukudla	they will finish the food
sabelo	share	noun			sikuphi isabelo sami?	where is my share?
salakahle	goodbye	exclamation			wothi salakahle	say goodbye
salufa	sulfur	science			isalufa (S) inamaphrotheyini ayishumi nesithupha	sulfur (S) has 16 protons
sando	hammer	noun			isando kanye nesikhonkolo	hammer and nail
sawubona	hello	exclamation			sawubona mnumzane	hello sir
sebenza	work	verb			ukusebenza kanzima	to work hard
Septemba	September	noun			uSeptemba unezinsuku ezingu 30	September has 30 days
shada	marry	verb			shada mina	marry me
sheshisa	quickly	adverb			uyasheshisa uma uhamba	you walk quickly
shibhile	cheap	adjective			okushibhile	be cheap
shintshi	change	noun			unawo ishintshi?	do you have change?
shisa	hot	adjective			amanzi ashisayo	hot water
sibani	lantern	noun			vula isibani	turn on the lantern
siduphunga	fool	noun			isiduphunga! Demedi!	Fool! Dimwit!
sifungo	oath	noun			isifungo esikhulu	great oath
sigqulo	mortar	noun			isigqulo kanye nohlobo lukambayimbayi	pestle and mortar
siguli	patient	noun			isiguli silala lapha	the patients sleep here
sigwedlo	paddle	noun			isikebhe kanye nesigwedlo	canoe and paddle
sika	cut	verb			sika ikhekhe kabili	to cut the cake in two
siketi	skirt	noun			isiketi esifishane	short skirt
silikhoni	silicon	science			isilikhoni (Si) inamphrothoni ayishumi nane	silicon (Si) has 14 protons
similo	manner	noun			isimilo sakhe siyahlekisa	his manner is amusing
sinki	sink	noun			chitha amanzi kusinki	drain the sink
sipoki	ghost	noun			mina ngibona isipoki	I see a ghost
sisebenzi sowesifazane	maid	noun			uyisisebenzi siwesifazane	she is a maid
sisindo	mass	science			ungashintsha isisindo sibe ngamandla	you can change mass into energy
sitebhisi	ladder	noun			isitebhisi eside	long ladder
sithandwa	lover	noun			isithandwa sami singikhohlisile	my lover has tricked me
sithunywa	messenger	noun			izithunywa zifikile	the messengers arrived
sitshalo	plant	noun			isitshalo esibomvu	red plant
sivakashi	guest	noun			mina ngiyisivakashi	I am a guest
sixhumanisi	link	noun			isixhumanisi se-inthanethi	Internet link
siyakuhalalisela	congratulations	noun			siyakuhalalisela futhi usebenze kahle	congratulations and well done
siyakwamukela	welcome	exclamation			siyakwamukela siyakwamukela	welcome welcome!
siza	help	verb			usiza wonke umuntu	you are helping everyone
sizwe	nation	noun			isizwe sakho	your nation
sodiyamu	sodium	science			isodiyamu (Na) inamaphrothoni ayishumi nanye	sodium (Na) has 11 protons
sondo	wheel	noun			imoto yami inamasondo amane	my car has four wheels
Sonto	Sunday	noun			uKwasi kanye no Akosua yizingane zangesonto	Kwasi and Akosua are Sunday children
Sulumane	Islam	noun			amaKristu kanye namaSulumane	Christianity and Islam
sulumane	muslim	noun			ikholwa kanye nesulumane	a Christian and a Muslim
sunduza	push	verb			ukusunduza uloli	to push the lorry
susa	remove	verb			susa izicathulo lapha	to remove the shoes from here
swinka	swing	noun			dlala ngomswinki	play on a swing
thanda	love	verb			ngiyakuthanda	I love you
thatha	take	verb			ukuthatha umuthi	to take medicine
thatha	keep	verb			thatha ushintshi	keep the change
thela	pour	verb			thela amanzi	pour water
thenga	purchase	verb			thenga izinto ezimbalwa	purchase a few things
thenga	buy	verb			ukuthenga okuthize	to buy something
thengisa	sell	verb			ukuthengisa imizi	to sell houses
thimula	sneeze	verb			ukuthimula kakhulu	to sneeze loudly
thina	we	pronoun		used to indicate oneself and others	thina siyadla	we eat
